Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
12,12.2,12.2.1,EN_MAT_FTPRPG,Bahrain,2008,0.72,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Morocco,2000,1.61,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sub-Saharan Africa,2000,2.48,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eastern Africa,2000,4.16,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Mozambique,2002,4.3,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Suriname,2007,3.43,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Uruguay,2007,5.41,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Central Asia,2007,5.3,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Central Asia and Southern Asia (SDG),2007,3.87,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Swaziland,2004,3.91,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cameroon,2004,1.83,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Central African Republic,2004,6.2,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Venezuela (Bolivarian Republic),2007,1.36,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Western Africa,2002,2.23,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Madagascar,2002,2.36,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Eritrea,2002,3.95,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Burkina Faso,2002,5.17,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Cape Verde,2002,2.15,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Gabon,2002,0.66,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Sao Tome and Principe,2002,6.65,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Chad,2002,3.94,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Congo (Brazzaville),2002,1.23,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Kenya,2002,4.9,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,"Congo, (Kinshasa)",2002,8.23,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Lesotho,2002,4.21,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Southern Africa,2002,1.78,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Namibia,2002,1.58,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,South Africa,2002,1.71,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Djibouti,2002,3.76,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Ethiopia,2002,0.26,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Botswana,2002,2.74,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.1,EN_MAT_FTPRPG,Rwanda,2000,7.91,Float,All,A,T,C,Total,Kg,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Argentina,2004,479610656,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Montenegro,2004,630000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Serbia,2004,75950616,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Spain,2004,869483072,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Slovenia,2004,44147404,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Western Europe,2004,3047207597,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,"Macedonia, Republic of",2004,11522990,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Malta,2010,5415214.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Portugal,2004,154764848,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Greece,2010,160321392,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Austria,2010,177717840,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Belgium,2010,140794480,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Liechtenstein,2010,360000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,France,2010,841123776,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Germany,2010,1380105728,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Somalia,2004,37030352,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Seychelles,2004,1122448,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Italy,2010,661612160,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,"Tanzania, United Republic of",2004,101428304,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,San Marino,2004,290000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Portugal,2010,193174112,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Philippines,2000,279455328,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Korea (South),2000,727748160,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,South-eastern Asia,2000,2928383344.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Brunei Darussalam,2000,6081502.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Indonesia,2000,1054433024,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Cambodia,2000,25028096,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Singapore,2000,429245824,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Montenegro,2010,2707551.25,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Thailand,2000,367270656,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Viet Nam,2000,327185152,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Northern Africa and Western Asia,2000,2606967247,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Western Asia,2000,1633014907,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Armenia,2000,10356844,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Azerbaijan,2000,29465082,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Cyprus,2000,16831164,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,San Marino,2010,320000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Timor-Leste,2000,1205151,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Myanmar,2000,106521448,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Uganda,2004,84908752,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ethiopia,2004,166244288,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Mozambique,2003,40054472,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Rwanda,2003,15580273,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Mauritius,2003,13541376,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Malawi,2003,22889854,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Eritrea,2003,5053464,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ethiopia,2003,161405184,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Denmark,2010,117507840,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Gabon,2003,6927006.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Estonia,2010,34276664,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Chile,2004,714999104,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Guyana,2004,17171470,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Paraguay,2004,68578392,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Colombia,2004,219880848,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ecuador,2004,88850072,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Suriname,2004,8548176,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Peru,2004,615960000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Brazil,2004,1598250112,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Madagascar,2004,36368196,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Andorra,2010,25412,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ireland,2010,127789256,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Kenya,2004,90670224,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Djibouti,2004,1835383.75,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Netherlands,2010,229591504,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Monaco,2010,0,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Luxembourg,2010,12788799,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Switzerland,2010,100685216,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Latin America and the Caribbean,2010,6865955695.63,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Iceland,2010,5472517,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Caribbean,2010,232496572.63,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Albania,2010,26007428,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Eritrea,2004,3838250,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Malawi,2004,22470470,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Mauritius,2004,13868188,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Rwanda,2004,15489084,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Russian Federation,2010,1763727104,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Romania,2010,222439056,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Southern Europe,2010,1884426497.75,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Venezuela (Bolivarian Republic),2004,156795984,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Malaysia,2000,318427872,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Jordan,2000,37249580,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Latin America,2010,6633459123,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Northern Africa (exc. Sudan),2010,1409839280,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Eastern Asia (excluding Japan),2010,24535309650,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",2010,2507742530,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Southern Asia (excluding India),2010,6944081462,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Nigeria,2009,391981664,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Caribbean,2006,254321661.82,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,19146936062.75,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,South America,2006,4553815620,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Nicaragua,2006,25660496,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Mexico,2006,973211072,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ecuador,2006,94398832,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Colombia,2006,236266704,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Guyana,2006,12487128,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Paraguay,2006,69855712,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Liberia,2009,8795889,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Panama,2006,27604936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Mali,2009,63949340,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Northern Africa and Western Asia,2005,4552989393,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Latin America and the Caribbean,2006,6024321484.07,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Cambodia,2005,29853222,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Paraguay,2000,62338708,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Colombia,2000,227754800,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ecuador,2000,72923936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Suriname,2000,5296655,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Peru,2000,493057184,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Venezuela (Bolivarian Republic),2000,183497728,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Indonesia,2005,1500107008,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Uruguay,2000,86029160,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Central Asia,2000,525992145,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Central Asia and Southern Asia (SDG),2000,4991928728,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Tajikistan,2000,9392033,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,France,2006,959396480,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Monaco,2006,0,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Netherlands,2006,201426432,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Switzerland,2006,103503096,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Kazakhstan,2000,264461664,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Lao PDR,2000,13529291,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Mauritania,2009,20472744,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Sierra Leone,2009,13310228,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Guyana,2008,13085833,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Colombia,2008,262810496,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ecuador,2008,113882880,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Northern Europe,2010,1388998065,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Slovakia,2010,69899832,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Ukraine,2010,368856352,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Algeria,2000,152161824,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Paraguay,2008,73656848,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Syrian Arab Republic (Syria),2000,106785232,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Lebanon,2000,29606180,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Oman,2000,29373916,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Qatar,2000,12404273,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Israel,2000,101298720,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Iraq,2000,107394936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Georgia,2000,11618274,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Kuwait,2000,61472292,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Saudi Arabia,2000,268795552,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Senegal,2009,48712836,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Chile,2008,734469824,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Bolivia,2008,89978136,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Oceania (exc. Australia and New Zealand),2009,74767542.38,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Togo,2009,18667944,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Indonesia,2008,1638118528,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Cambodia,2008,34898972,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Brunei Darussalam,2008,7153830.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Singapore,2008,175471792,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Thailand,2008,486938080,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Brazil,2008,2206940160,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Viet Nam,2008,627185984,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Northern Africa and Western Asia,2008,5294338428,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Western Asia,2008,2564003152,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Armenia,2008,15310081,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Bahrain,2008,17188816,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Cyprus,2008,22931082,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Azerbaijan,2008,68533120,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Argentina,2008,559376000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Timor-Leste,2008,8697527,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Brunei Darussalam,2005,6497649.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Uruguay,2004,84972024,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Central Asia,2004,644053458,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Barbados,2002,2114371.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Bahamas,2002,4313440.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Honduras,2002,32205252,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Guatemala,2002,64437012,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Costa Rica,2002,28989814,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,El Salvador,2002,28341246,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,South America,2002,3786565665.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Cuba,2002,107365856,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Panama,2002,21435076,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Haiti,2002,12657711,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Saint Kitts and Nevis,2002,720224.12,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Jamaica,2002,25888996,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Chile,2006,722183552,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Brazil,2006,1823921280,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Saint Lucia,2002,1065214.62,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Saint Vincent and the Grenadines	,2002,806827.25,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Grenada,2002,687949.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Trinidad and Tobago,2002,7692958,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Dominican Republic,2002,60718244,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Guinea-Bissau,2004,2514134.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Tonga,2007,568294,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Polynesia,2007,5100565.69,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Chad,2004,26134158,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,"Congo, (Kinshasa)",2004,93260848,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Congo (Brazzaville),2004,8274357.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Namibia,2004,13161085,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,South Africa,2004,608580608,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Dominica,2002,401032.09,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Southern Africa,2004,653014851.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Lesotho,2004,4639282.5,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Botswana,2004,18145638,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Swaziland,2004,8488238,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Western Africa,2004,813589040.12,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Benin,2004,19517424,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Burkina Faso,2004,37507548,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Cape Verde,2004,1232849.62,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Sao Tome and Principe,2004,445461.25,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Tuvalu,2007,26973,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Central America,2002,1122260620.25,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,"Macedonia, Republic of",2002,12116076,Float,All,A,T,C,Total,T,P
12,12.2,12.2.2,EN_MAT_DOMCMPT,Australia,2004,895814976,Float,All,A,T,C,Total,T,P
